id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
340849,Female,24,1,26,1,< 1 Year,No,25830,152,121,0
340850,Male,26,1,36,1,< 1 Year,No,32293,152,55,0
340851,Male,23,1,17,1,< 1 Year,No,22078,152,165,0
340852,Female,25,1,46,1,< 1 Year,No,18879,152,112,0
340853,Male,29,1,23,1,< 1 Year,No,14303,152,186,0
340854,Female,36,1,28,0,1-2 Year,Yes,23433,122,56,1
340855,Male,61,1,28,0,> 2 Years,Yes,36773,26,10,1
340856,Female,26,1,32,1,< 1 Year,No,32136,152,183,0
340857,Male,53,1,28,0,1-2 Year,Yes,40977,26,183,0
340858,Male,52,1,46,0,1-2 Year,Yes,36983,26,143,0
340859,Female,36,1,48,0,1-2 Year,Yes,2630,26,35,1
340860,Male,52,1,35,1,1-2 Year,No,41199,124,156,0
340861,Female,22,1,35,1,< 1 Year,No,2630,160,110,0
340862,Male,23,1,8,1,< 1 Year,No,28813,26,61,0
340863,Female,39,1,28,0,1-2 Year,Yes,58647,122,178,0
340864,Female,73,1,28,0,1-2 Year,Yes,28608,26,282,0
340865,Female,60,1,28,1,1-2 Year,No,49933,124,188,0
340866,Male,80,1,15,0,1-2 Year,Yes,46187,26,14,0
340867,Male,40,1,46,1,1-2 Year,No,18859,124,190,0
340868,Male,52,1,11,0,> 2 Years,Yes,38356,124,171,1
340869,Male,37,1,28,1,1-2 Year,No,48650,26,72,0
340870,Female,26,1,28,1,< 1 Year,No,28664,152,217,0
340871,Male,32,1,28,0,1-2 Year,Yes,46296,156,94,1
340872,Male,28,1,33,1,< 1 Year,No,24115,152,64,0
340873,Male,57,1,39,1,1-2 Year,No,48547,29,230,0
340874,Female,21,1,47,0,< 1 Year,Yes,37062,152,103,0
340875,Male,24,1,28,0,< 1 Year,Yes,37536,124,34,0
340876,Female,25,1,32,1,< 1 Year,No,24014,152,167,0
340877,Female,30,1,36,1,< 1 Year,No,38631,152,218,0
340878,Male,25,1,41,1,< 1 Year,Yes,26055,152,193,0
340879,Male,43,1,28,0,1-2 Year,Yes,2630,124,43,1
340880,Male,36,1,28,0,1-2 Year,Yes,36179,124,121,0
340881,Female,25,1,28,0,< 1 Year,Yes,41667,152,44,0
340882,Female,24,1,37,0,< 1 Year,Yes,28284,152,255,0
340883,Female,30,1,33,1,< 1 Year,No,30437,152,52,0
340884,Female,25,1,8,1,< 1 Year,No,24401,152,275,0
340885,Female,44,1,37,0,> 2 Years,Yes,33285,124,45,1
340886,Male,44,1,11,0,1-2 Year,Yes,49620,154,19,1
340887,Female,47,1,28,0,1-2 Year,Yes,58649,26,254,0
340888,Male,52,1,46,0,1-2 Year,Yes,31660,26,27,0
340889,Female,23,1,28,1,< 1 Year,No,28583,153,228,0
340890,Male,43,1,8,0,1-2 Year,Yes,31946,124,93,1
340891,Female,49,1,1,1,1-2 Year,No,2630,124,268,0
340892,Male,75,1,28,0,1-2 Year,Yes,29065,26,139,0
340893,Male,24,1,28,1,< 1 Year,No,50028,152,282,0
340894,Male,46,1,7,0,1-2 Year,Yes,2630,124,193,0
340895,Female,21,1,36,0,< 1 Year,Yes,35808,160,65,0
340896,Female,45,1,28,0,1-2 Year,No,2630,125,153,0
340897,Male,32,1,28,0,1-2 Year,Yes,32790,154,224,1
340898,Female,27,1,30,1,< 1 Year,No,24942,152,247,0
340899,Male,36,1,50,1,1-2 Year,No,27940,160,231,0
340900,Female,64,1,8,0,1-2 Year,Yes,37041,30,102,1
340901,Female,39,1,30,0,1-2 Year,Yes,29076,26,217,0
340902,Male,25,1,46,1,< 1 Year,No,24961,152,136,0
340903,Female,25,1,27,0,< 1 Year,No,2630,152,292,0
340904,Female,29,1,30,1,< 1 Year,No,2630,160,32,0
340905,Male,74,1,39,0,> 2 Years,Yes,44999,26,130,0
340906,Male,20,1,32,0,< 1 Year,Yes,34537,160,262,0
340907,Male,55,1,38,0,1-2 Year,No,35480,26,92,1
340908,Female,76,1,30,0,1-2 Year,Yes,22950,124,284,0
340909,Male,23,1,36,1,< 1 Year,No,37843,151,262,0
340910,Male,69,1,28,0,> 2 Years,Yes,35770,25,246,0
340911,Male,54,1,30,1,1-2 Year,No,38428,124,229,0
340912,Male,47,1,30,0,1-2 Year,Yes,25728,124,35,0
340913,Female,20,1,13,0,< 1 Year,Yes,39040,160,52,0
340914,Male,23,1,29,1,< 1 Year,No,2630,152,167,0
340915,Female,41,1,28,1,1-2 Year,No,30404,124,167,0
340916,Male,25,1,28,0,1-2 Year,Yes,53086,26,12,0
340917,Male,50,1,39,1,1-2 Year,No,28595,26,49,0
340918,Male,35,1,28,1,1-2 Year,No,41748,152,157,0
340919,Male,37,1,30,1,1-2 Year,No,25418,152,228,0
340920,Female,27,1,28,1,< 1 Year,No,30400,152,99,0
340921,Female,41,1,28,0,1-2 Year,Yes,33687,26,11,0
340922,Male,24,1,15,0,< 1 Year,No,35640,152,183,0
340923,Male,22,1,30,1,< 1 Year,No,31305,152,240,0
340924,Female,24,1,10,1,< 1 Year,No,23916,152,39,0
340925,Female,33,1,29,0,< 1 Year,Yes,2630,154,56,1
340926,Female,57,1,8,0,1-2 Year,Yes,66176,3,44,0
340927,Female,23,1,27,1,< 1 Year,No,22574,152,212,0
340928,Female,50,1,46,0,1-2 Year,Yes,26845,91,182,0
340929,Female,26,1,36,1,< 1 Year,No,30012,152,124,0
340930,Male,69,1,41,1,1-2 Year,No,41647,19,229,0
340931,Male,25,1,35,1,< 1 Year,No,28873,152,195,0
340932,Male,24,1,33,1,< 1 Year,No,28139,152,89,0
340933,Female,21,1,28,1,< 1 Year,Yes,2630,156,291,0
340934,Female,24,1,15,0,< 1 Year,No,50510,151,161,1
340935,Male,58,1,48,0,1-2 Year,Yes,2630,124,113,0
340936,Female,42,1,46,0,1-2 Year,Yes,26101,26,125,1
340937,Male,50,1,28,0,1-2 Year,Yes,33887,124,34,0
340938,Male,28,1,11,0,< 1 Year,Yes,21260,124,172,0
340939,Male,37,1,28,0,1-2 Year,Yes,43314,61,49,0
340940,Male,45,1,28,0,1-2 Year,Yes,57356,26,297,0
340941,Male,48,1,47,0,1-2 Year,Yes,34751,26,42,1
340942,Male,41,1,15,0,1-2 Year,Yes,22603,152,94,0
340943,Female,23,1,30,1,< 1 Year,No,15133,152,147,0
340944,Male,77,1,28,0,1-2 Year,Yes,64490,25,101,0
340945,Male,51,1,41,0,1-2 Year,Yes,35767,26,246,0
340946,Female,26,1,8,1,< 1 Year,No,42363,26,36,0
340947,Female,44,1,0,1,1-2 Year,No,2630,42,230,0
340948,Female,21,1,50,1,< 1 Year,No,28645,152,240,0
340949,Female,21,1,30,1,< 1 Year,No,24482,152,213,0
340950,Male,26,1,29,1,< 1 Year,No,30642,152,64,0
340951,Male,55,1,25,1,1-2 Year,No,25215,26,195,0
340952,Female,43,1,27,0,1-2 Year,Yes,2630,157,279,0
340953,Male,80,1,45,0,1-2 Year,Yes,23448,26,201,0
340954,Female,22,1,28,1,< 1 Year,No,39779,152,137,0
340955,Female,35,1,11,1,1-2 Year,No,36061,152,74,0
340956,Female,28,1,10,1,< 1 Year,No,26313,152,109,0
340957,Male,25,1,11,1,< 1 Year,No,29796,152,259,0
340958,Male,43,1,46,0,1-2 Year,Yes,2630,26,263,0
340959,Female,21,1,41,1,< 1 Year,No,2630,152,238,0
340960,Female,23,1,10,1,< 1 Year,No,23086,152,32,0
340961,Male,47,1,29,0,1-2 Year,Yes,29824,26,264,1
340962,Male,46,1,28,0,1-2 Year,Yes,2630,124,264,0
340963,Female,39,1,32,0,1-2 Year,Yes,35292,124,104,1
340964,Male,45,1,8,0,1-2 Year,Yes,46461,80,61,0
340965,Female,25,1,28,1,< 1 Year,No,26889,160,32,0
340966,Male,52,1,50,0,1-2 Year,Yes,23831,124,173,0
340967,Female,22,1,44,1,< 1 Year,No,30251,26,121,0
340968,Male,47,1,7,0,1-2 Year,Yes,42515,154,258,0
340969,Female,25,1,26,1,< 1 Year,No,34986,152,298,0
340970,Female,44,1,46,1,1-2 Year,No,24103,124,144,0
340971,Female,29,1,6,1,< 1 Year,No,2630,152,132,0
340972,Female,28,1,33,1,< 1 Year,No,41847,151,120,0
340973,Male,22,1,36,1,< 1 Year,No,26426,160,58,0
340974,Male,21,1,50,1,< 1 Year,No,29377,152,152,0
340975,Female,73,1,50,0,> 2 Years,Yes,34596,124,171,0
340976,Female,22,1,28,0,< 1 Year,Yes,48020,152,186,0
340977,Female,32,1,30,1,< 1 Year,No,28989,152,253,0
340978,Female,28,1,15,1,< 1 Year,No,24182,152,256,0
340979,Female,43,1,50,0,1-2 Year,Yes,33656,26,151,0
340980,Female,35,1,28,0,1-2 Year,Yes,25339,26,221,1
340981,Male,40,1,28,0,1-2 Year,No,31249,122,206,0
340982,Male,25,1,8,1,< 1 Year,No,36857,152,68,0
340983,Male,23,1,13,1,< 1 Year,No,18425,152,76,0
340984,Male,67,1,50,1,1-2 Year,No,43417,120,130,0
340985,Female,48,1,46,1,1-2 Year,No,45957,26,283,0
340986,Female,49,1,28,0,1-2 Year,Yes,30288,26,232,0
340987,Male,33,1,35,1,< 1 Year,No,27172,160,265,0
340988,Male,42,1,29,0,1-2 Year,Yes,22596,124,225,1
340989,Male,48,1,41,0,1-2 Year,Yes,2630,156,210,1
340990,Female,25,1,41,1,< 1 Year,Yes,44753,152,218,0
340991,Male,51,1,8,0,1-2 Year,Yes,29214,26,128,0
340992,Female,21,1,46,1,< 1 Year,No,46149,160,156,0
340993,Female,23,1,35,1,< 1 Year,No,26748,152,146,0
340994,Female,37,1,41,0,1-2 Year,Yes,35738,156,40,0
340995,Male,21,1,36,0,< 1 Year,No,41089,152,113,0
340996,Male,45,1,28,1,1-2 Year,No,43926,60,136,0
340997,Female,59,1,8,1,1-2 Year,No,39023,26,176,0
340998,Male,25,1,35,1,< 1 Year,No,24621,152,236,0
340999,Female,79,1,28,0,1-2 Year,Yes,46933,26,133,0
341000,Male,26,1,15,0,< 1 Year,Yes,24966,124,118,1
341001,Male,25,1,50,1,< 1 Year,No,33881,152,196,0
341002,Male,47,1,28,0,1-2 Year,Yes,57471,26,122,0
341003,Female,47,1,6,0,1-2 Year,Yes,36006,124,167,0
341004,Female,48,1,28,1,1-2 Year,No,30484,26,84,0
341005,Male,29,1,28,1,< 1 Year,No,52093,26,53,0
341006,Male,33,1,28,0,1-2 Year,Yes,46685,124,298,1
341007,Female,26,1,45,1,< 1 Year,No,25295,152,251,0
341008,Male,24,1,36,0,< 1 Year,No,2630,160,166,0
341009,Male,46,1,28,1,1-2 Year,No,43598,52,278,0
341010,Female,49,1,33,0,1-2 Year,Yes,2630,156,88,0
341011,Female,24,1,32,0,< 1 Year,No,2630,152,257,0
341012,Female,41,1,4,0,1-2 Year,Yes,2630,26,11,1
341013,Male,23,1,8,1,< 1 Year,No,45081,152,233,0
341014,Male,24,1,13,0,< 1 Year,No,28513,151,281,0
341015,Female,39,1,18,0,1-2 Year,Yes,35501,124,145,0
341016,Female,22,1,45,0,< 1 Year,Yes,27499,152,110,0
341017,Female,46,1,23,1,1-2 Year,No,21105,26,117,0
341018,Male,24,1,41,0,< 1 Year,Yes,42164,152,42,0
341019,Female,23,1,28,1,< 1 Year,No,2630,156,90,0
341020,Male,62,1,28,0,1-2 Year,Yes,110573,26,216,1
341021,Male,34,1,15,1,1-2 Year,No,27578,152,199,0
341022,Female,24,1,3,0,< 1 Year,Yes,43067,152,85,1
341023,Female,22,1,41,1,< 1 Year,No,36774,152,108,0
341024,Male,57,1,3,0,1-2 Year,Yes,2630,26,78,0
341025,Female,23,1,18,1,< 1 Year,No,22409,152,19,0
341026,Female,39,1,28,0,1-2 Year,Yes,33541,26,118,1
341027,Female,23,1,47,0,< 1 Year,No,29754,152,292,0
341028,Male,62,1,11,1,1-2 Year,No,27926,26,54,0
341029,Female,38,1,17,1,1-2 Year,No,25695,124,175,0
341030,Female,24,1,11,1,< 1 Year,No,2630,152,25,0
341031,Male,21,1,8,1,< 1 Year,No,41382,160,252,0
341032,Male,75,1,28,1,1-2 Year,No,27605,55,21,0
341033,Female,22,1,47,0,< 1 Year,Yes,48138,152,74,0
341034,Female,26,1,29,1,< 1 Year,No,35858,152,294,0
341035,Female,24,1,8,0,< 1 Year,Yes,38762,156,117,0
341036,Female,27,1,29,1,< 1 Year,Yes,32163,152,246,0
341037,Female,21,1,47,0,< 1 Year,Yes,37362,160,230,0
341038,Male,39,1,41,1,1-2 Year,Yes,2630,156,299,0
341039,Female,65,1,7,0,1-2 Year,Yes,31575,154,261,0
341040,Male,74,1,28,1,1-2 Year,No,46671,122,16,0
341041,Female,41,1,15,0,1-2 Year,Yes,41336,26,64,0
341042,Male,59,1,13,0,1-2 Year,Yes,25854,124,246,0
341043,Male,25,1,24,1,< 1 Year,No,2630,152,119,0
341044,Female,28,1,15,1,< 1 Year,No,32250,152,107,0
341045,Male,23,1,15,0,< 1 Year,Yes,25887,152,199,0
341046,Male,31,1,46,1,1-2 Year,No,23993,26,153,0
341047,Female,29,1,15,1,< 1 Year,No,30878,152,220,0
341048,Male,24,1,18,0,< 1 Year,Yes,37603,152,297,0
341049,Female,49,1,29,0,1-2 Year,Yes,51360,12,169,0
341050,Female,48,1,3,0,1-2 Year,Yes,2630,156,199,1
341051,Male,54,1,8,0,1-2 Year,No,2630,157,135,0
341052,Male,55,1,47,0,> 2 Years,Yes,52282,124,261,0
341053,Female,24,1,28,1,< 1 Year,No,102049,152,201,0
341054,Male,52,1,27,0,1-2 Year,Yes,27099,26,231,1
341055,Female,29,1,28,0,< 1 Year,Yes,50164,31,102,1
341056,Female,25,1,11,1,< 1 Year,No,38168,152,165,0
341057,Male,49,1,28,0,1-2 Year,Yes,42151,24,230,0
341058,Male,25,1,8,1,< 1 Year,No,54858,152,171,0
341059,Female,23,1,30,0,< 1 Year,Yes,33436,152,228,1
341060,Male,21,1,22,0,< 1 Year,Yes,33476,160,110,0
341061,Female,28,1,30,1,< 1 Year,No,71397,152,85,0
341062,Female,21,1,47,0,< 1 Year,Yes,57458,152,14,0
341063,Male,56,1,28,0,1-2 Year,Yes,60372,124,251,0
341064,Female,56,1,28,0,1-2 Year,Yes,46510,122,252,1
341065,Male,51,1,28,0,1-2 Year,Yes,38502,26,278,0
341066,Female,25,1,37,1,< 1 Year,No,42579,152,70,0
341067,Male,42,1,29,1,1-2 Year,No,27286,124,268,0
341068,Female,25,1,18,1,< 1 Year,No,28232,152,45,0
341069,Female,39,1,47,0,1-2 Year,Yes,2630,8,252,0
341070,Female,47,1,27,0,1-2 Year,Yes,24042,26,32,0
341071,Male,48,1,8,0,1-2 Year,Yes,2630,157,233,0
341072,Male,22,1,8,1,< 1 Year,No,29129,152,23,0
341073,Male,42,1,28,0,1-2 Year,Yes,43357,26,263,0
341074,Female,23,1,15,1,< 1 Year,No,38746,152,117,0
341075,Female,22,1,8,1,< 1 Year,No,37378,152,292,0
341076,Male,33,1,8,0,1-2 Year,No,41917,26,79,0
341077,Female,68,1,28,0,1-2 Year,Yes,30979,124,273,1
341078,Female,22,1,8,1,< 1 Year,No,48997,152,141,0
341079,Male,53,1,46,0,1-2 Year,No,26266,26,142,0
341080,Male,60,1,4,1,1-2 Year,No,33954,124,57,0
341081,Male,55,1,28,0,> 2 Years,Yes,25425,124,65,0
341082,Male,61,1,28,0,1-2 Year,Yes,46562,26,254,0
341083,Male,64,1,28,1,1-2 Year,No,43134,124,210,0
341084,Male,35,1,28,0,1-2 Year,Yes,68310,124,22,0
341085,Male,49,1,29,1,1-2 Year,No,57412,26,296,0
341086,Male,63,1,11,0,1-2 Year,Yes,35115,124,178,0
341087,Male,48,1,8,0,1-2 Year,Yes,2630,124,298,0
341088,Male,50,1,8,0,1-2 Year,Yes,32387,7,278,0
341089,Male,32,1,3,1,< 1 Year,No,2630,152,262,0
341090,Female,53,1,30,1,1-2 Year,No,33280,26,42,0
341091,Male,26,1,30,0,1-2 Year,Yes,2630,26,270,0
341092,Female,60,1,45,1,1-2 Year,No,2630,124,299,0
341093,Female,62,1,28,1,1-2 Year,No,84219,124,208,0
341094,Female,59,1,30,1,1-2 Year,No,34330,152,65,0
341095,Male,23,1,2,0,< 1 Year,Yes,32233,152,86,0
341096,Female,61,1,45,0,1-2 Year,No,2630,156,257,0
341097,Male,58,1,28,0,1-2 Year,Yes,30742,124,58,0
341098,Male,35,1,8,1,1-2 Year,No,39225,26,102,0
341099,Male,43,1,28,0,1-2 Year,Yes,31952,26,90,1
341100,Male,80,1,28,0,1-2 Year,Yes,28943,26,68,0
341101,Male,23,1,3,1,< 1 Year,No,31659,152,148,0
341102,Male,26,1,2,0,< 1 Year,No,25480,152,90,0
341103,Male,35,1,36,0,1-2 Year,Yes,32458,124,122,0
341104,Male,24,1,46,1,< 1 Year,No,26342,152,157,0
341105,Male,43,1,41,0,1-2 Year,Yes,21058,26,221,0
341106,Female,36,1,7,0,1-2 Year,Yes,2630,157,12,0
341107,Female,36,1,15,0,1-2 Year,Yes,2630,152,288,0
341108,Female,30,1,28,0,< 1 Year,Yes,32001,124,181,1
341109,Female,23,1,15,0,< 1 Year,Yes,34101,152,213,0
341110,Female,24,1,5,1,< 1 Year,No,24229,152,172,0
341111,Male,44,1,12,1,1-2 Year,No,27282,124,192,0
341112,Male,26,1,49,0,< 1 Year,Yes,30938,152,133,0
341113,Female,28,1,41,1,< 1 Year,No,31142,152,283,0
341114,Female,22,1,41,1,< 1 Year,Yes,2630,160,73,0
341115,Female,50,1,31,0,1-2 Year,Yes,2630,26,152,1
341116,Male,22,1,36,1,< 1 Year,No,40912,152,183,0
341117,Female,43,1,50,0,1-2 Year,Yes,40484,8,75,0
341118,Female,24,1,37,0,< 1 Year,No,27738,152,188,0
341119,Female,23,1,50,1,< 1 Year,No,2630,152,177,0
341120,Female,31,1,15,0,< 1 Year,Yes,28976,152,159,0
341121,Male,56,1,15,1,1-2 Year,No,36873,14,27,0
341122,Male,22,1,8,1,< 1 Year,No,40122,152,73,0
341123,Female,47,1,28,0,1-2 Year,Yes,28900,26,147,0
341124,Female,47,1,28,1,1-2 Year,No,34359,26,299,0
341125,Male,70,1,28,0,1-2 Year,Yes,35149,26,263,0
341126,Male,29,1,8,1,< 1 Year,No,34877,152,211,0
341127,Female,23,1,41,1,< 1 Year,No,41423,152,89,0
341128,Female,32,1,45,1,< 1 Year,No,29580,152,38,0
341129,Male,44,1,41,0,1-2 Year,Yes,40215,26,83,1
341130,Male,49,1,17,1,1-2 Year,Yes,34718,124,111,0
341131,Female,44,1,46,0,1-2 Year,Yes,31548,124,51,0
341132,Female,22,1,29,1,< 1 Year,No,39376,152,89,0
341133,Male,22,1,15,1,< 1 Year,No,29382,152,273,0
341134,Female,23,1,38,1,< 1 Year,No,33927,124,145,0
341135,Male,24,1,11,1,< 1 Year,No,28586,152,59,0
341136,Male,36,1,38,0,1-2 Year,Yes,2630,26,177,1
341137,Male,39,1,28,1,1-2 Year,No,33306,124,263,0
341138,Female,42,1,19,1,1-2 Year,No,35226,152,97,0
341139,Female,42,1,28,0,1-2 Year,Yes,2630,26,288,1
341140,Female,32,1,3,0,< 1 Year,Yes,38807,124,237,0
341141,Male,22,1,13,0,< 1 Year,Yes,24871,152,172,0
341142,Male,48,1,29,1,1-2 Year,No,37722,124,34,0
341143,Female,60,1,28,0,1-2 Year,Yes,29232,124,30,0
341144,Male,50,1,28,1,1-2 Year,No,2630,124,67,0
341145,Female,28,1,46,1,< 1 Year,No,25127,152,121,0
341146,Female,22,1,30,1,< 1 Year,No,28456,152,213,0
341147,Male,35,1,3,0,1-2 Year,Yes,36845,124,148,1
341148,Male,46,1,28,0,1-2 Year,Yes,34031,26,78,0
341149,Female,24,1,18,1,< 1 Year,No,28702,152,64,0
341150,Male,48,1,30,0,1-2 Year,No,33064,26,144,0
341151,Female,64,1,28,0,> 2 Years,Yes,39218,26,118,0
341152,Female,54,1,28,0,> 2 Years,Yes,63668,4,14,1
341153,Male,20,1,22,0,< 1 Year,Yes,31219,160,114,0
341154,Male,26,1,2,1,< 1 Year,No,30919,152,284,0
341155,Male,35,1,8,0,> 2 Years,Yes,2630,156,109,0
341156,Female,37,1,28,0,1-2 Year,Yes,33245,124,299,1
341157,Male,42,1,28,0,1-2 Year,Yes,38098,124,139,1
341158,Male,46,1,45,0,1-2 Year,Yes,30845,26,213,1
341159,Female,24,1,28,0,< 1 Year,Yes,47525,152,146,0
341160,Female,49,1,28,0,1-2 Year,Yes,24487,26,163,1
341161,Female,24,1,43,1,< 1 Year,No,43556,152,284,0
341162,Female,54,1,47,1,1-2 Year,No,36805,16,109,0
341163,Female,36,1,2,0,1-2 Year,Yes,34714,156,183,0
341164,Female,58,1,50,1,1-2 Year,No,2630,122,294,0
341165,Female,43,1,23,1,1-2 Year,No,31936,26,23,0
341166,Male,56,1,28,0,1-2 Year,Yes,46047,26,168,0
341167,Male,29,1,14,0,1-2 Year,Yes,2630,154,157,0
341168,Female,38,1,46,0,1-2 Year,Yes,30926,26,293,1
341169,Male,45,1,30,0,1-2 Year,Yes,39925,26,116,0
341170,Female,24,1,28,1,< 1 Year,No,57209,152,291,0
341171,Female,25,1,6,1,< 1 Year,No,24970,152,29,0
341172,Female,49,1,14,0,1-2 Year,Yes,34996,26,51,0
341173,Female,24,1,3,1,< 1 Year,Yes,2630,152,255,0
341174,Male,42,1,13,0,1-2 Year,Yes,22645,124,248,0
341175,Female,36,1,3,0,1-2 Year,Yes,28206,157,205,1
341176,Female,45,1,28,0,1-2 Year,Yes,24516,26,230,1
341177,Female,48,1,39,0,1-2 Year,Yes,31825,152,115,0
341178,Female,21,1,30,1,< 1 Year,No,20123,152,88,0
341179,Female,49,1,28,1,1-2 Year,No,42571,26,132,0
341180,Male,27,1,28,1,< 1 Year,No,37844,152,124,0
341181,Male,26,1,35,1,< 1 Year,No,32195,152,142,0
341182,Female,25,1,28,1,< 1 Year,No,27881,152,43,0
341183,Female,45,1,26,0,1-2 Year,Yes,33984,120,40,0
341184,Male,51,1,29,0,1-2 Year,Yes,22742,26,249,1
341185,Male,42,1,11,1,1-2 Year,No,35394,152,289,0
341186,Male,20,1,11,1,< 1 Year,No,35049,160,142,0
341187,Male,35,1,29,0,1-2 Year,Yes,40166,152,292,0
341188,Male,22,1,25,1,< 1 Year,Yes,25792,160,185,0
341189,Male,54,1,28,1,1-2 Year,No,26928,30,112,0
341190,Male,46,1,39,0,1-2 Year,Yes,2630,124,298,1
341191,Male,58,1,33,1,1-2 Year,No,2630,26,240,0
341192,Female,23,1,31,0,< 1 Year,Yes,2630,152,28,0
341193,Male,27,1,7,1,1-2 Year,No,2630,157,191,0
341194,Female,40,1,28,0,1-2 Year,Yes,29354,122,193,0
341195,Male,32,1,46,1,< 1 Year,No,47097,156,186,0
341196,Male,60,1,29,1,1-2 Year,No,26407,26,209,0
341197,Female,23,1,44,0,< 1 Year,Yes,18324,152,148,0
341198,Female,58,1,8,0,1-2 Year,Yes,2630,124,160,1
341199,Male,31,1,46,1,< 1 Year,No,2630,152,175,0
341200,Male,30,1,15,0,1-2 Year,Yes,29366,154,97,0
341201,Male,70,1,28,0,1-2 Year,Yes,42861,122,299,0
341202,Male,37,1,46,1,1-2 Year,No,37134,124,100,0
341203,Female,26,1,8,1,< 1 Year,No,22614,152,130,0
341204,Male,44,1,28,0,1-2 Year,Yes,27664,124,197,1
341205,Male,36,1,35,1,1-2 Year,No,34680,152,112,0
341206,Male,33,1,6,0,1-2 Year,Yes,29819,124,178,0
341207,Male,57,1,3,0,1-2 Year,Yes,30531,26,53,0
341208,Male,23,1,18,1,< 1 Year,No,29195,153,262,0
341209,Male,55,1,28,0,1-2 Year,Yes,28492,122,120,0
341210,Female,23,1,27,0,< 1 Year,Yes,25095,151,90,0
341211,Female,45,1,48,0,1-2 Year,Yes,2630,26,163,0
341212,Female,28,1,28,1,< 1 Year,No,38027,152,197,0
341213,Male,21,1,3,0,< 1 Year,Yes,22447,156,64,0
341214,Female,20,1,27,1,< 1 Year,No,34615,160,185,0
341215,Male,46,1,28,0,1-2 Year,Yes,41586,26,165,0
341216,Male,44,1,47,0,> 2 Years,Yes,2630,124,256,0
341217,Male,30,1,29,1,< 1 Year,No,46202,152,117,0
341218,Male,44,1,8,1,1-2 Year,No,63018,124,46,0
341219,Male,78,1,8,1,1-2 Year,No,45402,122,222,0
341220,Female,50,1,28,1,1-2 Year,No,49033,26,209,0
341221,Female,23,1,18,1,< 1 Year,No,28341,152,144,0
341222,Female,25,1,28,1,< 1 Year,No,42115,152,15,0
341223,Female,48,1,30,0,1-2 Year,Yes,33916,152,277,0
341224,Female,54,1,28,0,1-2 Year,Yes,53774,25,27,0
341225,Male,52,1,28,0,1-2 Year,Yes,28633,26,230,0
341226,Female,41,1,28,0,1-2 Year,Yes,71805,26,25,0
341227,Male,45,1,28,0,1-2 Year,Yes,34359,26,122,0
341228,Female,44,1,28,0,1-2 Year,Yes,56369,124,224,0
341229,Male,52,1,6,0,1-2 Year,Yes,2630,157,227,0
341230,Male,58,1,28,1,1-2 Year,No,24338,55,205,0
341231,Male,24,1,12,1,< 1 Year,No,27298,152,107,0
341232,Male,60,1,28,0,> 2 Years,Yes,54628,26,214,0
341233,Female,24,1,6,1,< 1 Year,No,26281,160,96,0
341234,Female,24,1,30,1,< 1 Year,No,20351,160,11,0
341235,Male,50,1,11,0,1-2 Year,Yes,2630,157,83,0
341236,Female,24,1,15,1,< 1 Year,No,26293,152,210,0
341237,Male,70,1,24,0,> 2 Years,Yes,31012,26,92,1
341238,Male,55,1,28,1,1-2 Year,Yes,78865,26,264,0
341239,Female,55,1,28,0,1-2 Year,Yes,35519,122,72,1
341240,Female,27,1,28,1,< 1 Year,No,41516,152,187,0
341241,Male,24,1,43,1,< 1 Year,No,2630,152,123,0
341242,Male,46,1,3,0,1-2 Year,Yes,2630,26,201,0
341243,Male,42,1,3,0,1-2 Year,Yes,29091,154,130,1
341244,Female,26,1,41,1,< 1 Year,No,25165,152,271,0
341245,Male,33,1,30,1,< 1 Year,No,28482,152,187,0
341246,Male,45,1,28,1,1-2 Year,No,30996,29,199,0
341247,Female,30,1,1,0,< 1 Year,No,2630,152,75,0
341248,Male,42,1,11,0,1-2 Year,Yes,2630,124,31,1
341249,Male,50,1,18,0,> 2 Years,Yes,26516,26,141,1
341250,Female,22,1,13,1,< 1 Year,No,43313,152,50,0
341251,Male,54,1,28,0,1-2 Year,Yes,2630,26,271,0
341252,Female,44,1,28,0,1-2 Year,Yes,2630,157,236,1
341253,Female,23,1,50,0,< 1 Year,No,26753,151,216,0
341254,Male,57,1,28,1,1-2 Year,No,51327,55,216,0
341255,Male,63,1,28,0,> 2 Years,Yes,38137,25,174,0
341256,Male,50,1,28,0,> 2 Years,Yes,41377,124,125,0
341257,Male,24,1,11,1,< 1 Year,Yes,45668,152,57,0
341258,Male,24,1,41,0,< 1 Year,Yes,47200,152,111,0
341259,Male,46,1,10,0,1-2 Year,Yes,31298,152,40,0
341260,Female,33,1,27,0,< 1 Year,No,27327,152,116,0
341261,Male,29,1,19,1,< 1 Year,No,2630,152,136,0
341262,Male,24,1,41,0,< 1 Year,Yes,36690,152,38,0
341263,Male,24,1,28,0,< 1 Year,Yes,27966,124,174,0
341264,Female,46,1,28,0,1-2 Year,No,24989,26,187,0
341265,Female,53,1,33,1,1-2 Year,No,26807,26,48,0
341266,Male,60,1,28,0,1-2 Year,Yes,26600,122,261,0
341267,Female,44,1,47,0,1-2 Year,Yes,37481,26,96,1
341268,Male,63,1,8,1,1-2 Year,No,31404,124,164,0
341269,Female,59,1,46,0,1-2 Year,Yes,17517,124,89,1
